   1.33203E+09   1.67330E-22   8.55045E+03   1.78976E-03   9.98210E-01   5.15676E-02   9.45346E-01   3.08587E-03   9.82993E-04   6.66386E-01   3.32631E-01
   1.34922E+09   1.67330E-22   8.73518E+03   2.21375E-03   9.97786E-01   1.05962E-01   8.91498E-01   2.54021E-03   1.53451E-03   8.00067E-01   1.98398E-01
   1.36641E+09   1.67330E-22   8.86717E+03   2.94012E-03   9.97060E-01   3.43203E-01   6.56427E-01   3.69957E-04   2.46872E-03   9.33905E-01   6.36268E-02
   1.38359E+09   1.67330E-22   8.82729E+03   4.07090E-03   9.95929E-01   8.52181E-01   1.47813E-01   5.69239E-06   3.79712E-03   9.91884E-01   4.31939E-03
   1.40078E+09   1.67330E-22   8.93123E+03   6.14951E-03   9.93850E-01   9.84619E-01   1.53812E-02   1.66525E-07   6.09680E-03   9.93886E-01   1.67521E-05
   1.41797E+09   1.67330E-22   9.36208E+03   1.21954E-02   9.87805E-01   9.96725E-01   3.27486E-03   4.19327E-13   1.23138E-02   9.87686E-01   3.89051E-11
   1.43516E+09   1.67330E-22   9.71485E+03   3.80380E-02   9.61962E-01   1.00000E+00   2.18666E-07   5.22696E-16   4.06476E-02   9.59352E-01   4.62841E-13
   1.45234E+09   1.67330E-22   8.71525E+03   5.06428E-01   4.93572E-01   1.00000E+00   0.00000E+00   0.00000E+00   5.12499E-01   4.87501E-01   0.00000E+00
   1.46953E+09   1.67330E-22   1.00127E+01   1.00000E+00   0.00000E+00   1.00000E+00   0.00000E+00   0.00000E+00   1.00000E+00   4.87799E-08   0.00000E+00
   1.48672E+09   1.67330E-22   1.00058E+01   1.00000E+00   0.00000E+00   1.00000E+00   0.00000E+00   0.00000E+00   1.00000E+00   6.82300E-09   0.00000E+00
   1.50391E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   0.00000E+00   0.00000E+00   1.00000E+00   0.00000E+00   0.00000E+00
   1.52109E+09   1.67330E-22   1.00014E+01   1.00000E+00   0.00000E+00   1.00000E+00   1.97694E-15   6.19361E-20   1.00000E+00   1.53293E-08   5.66540E-19
   1.53828E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   6.19215E-17   1.72246E-20   1.00000E+00   6.75203E-13   1.16200E-19
   1.55547E+09   1.67330E-22   1.00003E+01   1.00000E+00   0.00000E+00   1.00000E+00   2.41391E-12   9.52266E-18   1.00000E+00   1.31306E-09   4.95316E-15
   1.57266E+09   1.67330E-22   1.00003E+01   1.00000E+00   0.00000E+00   1.00000E+00   6.00619E-13   2.39843E-18   1.00000E+00   8.65979E-10   2.01463E-15
   1.58984E+09   1.67330E-22   1.00002E+01   1.00000E+00   0.00000E+00   1.00000E+00   1.07981E-14   6.35376E-20   1.00000E+00   3.36198E-10   2.45783E-17
   1.60703E+09   1.67330E-22   1.00001E+01   1.00000E+00   0.00000E+00   1.00000E+00   6.28367E-12   5.99163E-20   1.00000E+00   7.87404E-11   1.05811E-17
   1.62422E+09   1.67330E-22   1.00001E+01   1.00000E+00   0.00000E+00   1.00000E+00   3.78189E-12   5.63449E-17   1.00000E+00   5.09455E-10   9.50191E-15
   1.64141E+09   1.67330E-22   1.00001E+01   1.00000E+00   0.00000E+00   1.00000E+00   1.21393E-12   3.94561E-17   1.00000E+00   3.57654E-10   5.20418E-15
   1.65859E+09   1.67330E-22   1.00001E+01   1.00000E+00   0.00000E+00   1.00000E+00   7.95210E-14   6.02553E-18   1.00000E+00   2.20488E-10   5.18807E-16
   1.67578E+09   1.67330E-22   1.00001E+01   1.00000E+00   0.00000E+00   1.00000E+00   6.36676E-14   6.74717E-18   1.00000E+00   1.23243E-10   3.65084E-16
   1.69297E+09   1.67330E-22   1.00001E+01   1.00000E+00   0.00000E+00   1.00000E+00   0.00000E+00   0.00000E+00   1.00000E+00   2.33568E-10   0.00000E+00
   1.71016E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   0.00000E+00   0.00000E+00   1.00000E+00   0.00000E+00   0.00000E+00
   1.72734E+09   1.67330E-22   1.00001E+01   1.00000E+00   0.00000E+00   1.00000E+00   1.78276E-12   8.98575E-16   1.00000E+00   2.21806E-10   1.85945E-14
   1.74453E+09   1.67330E-22   1.00001E+01   1.00000E+00   0.00000E+00   1.00000E+00   1.55621E-12   8.62884E-16   1.00000E+00   1.95930E-10   9.86533E-15
   1.76172E+09   1.67330E-22   1.00001E+01   1.00000E+00   0.00000E+00   1.00000E+00   4.70439E-13   3.18548E-16   1.00000E+00   1.50659E-10   2.95202E-15
   1.77891E+09   1.67330E-22   1.00001E+01   1.00000E+00   0.00000E+00   1.00000E+00   1.10723E-12   3.11046E-16   1.00000E+00   1.03849E-10   1.94362E-15
   1.79609E+09   1.67330E-22   1.00001E+01   1.00000E+00   0.00000E+00   1.00000E+00   2.10852E-14   4.56228E-17   1.00000E+00   6.67443E-11   2.17216E-16
   1.81328E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   3.55620E-13   3.88668E-17   1.00000E+00   4.16314E-11   1.44318E-16
   1.83047E+09   1.67330E-22   1.00001E+01   1.00000E+00   0.00000E+00   1.00000E+00   4.02204E-18   9.85429E-21   1.00000E+00   5.15865E-11   4.24230E-20
   1.84766E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   3.21022E-18   5.71550E-21   1.00000E+00   1.63549E-16   3.69716E-20
   1.86484E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   2.51255E-12   3.88862E-15   1.00000E+00   1.15786E-10   2.48898E-14
   1.88203E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   1.71554E-12   2.63284E-15   1.00000E+00   1.12480E-10   1.98762E-14
   1.89922E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   2.18537E-12   3.18533E-15   1.00000E+00   1.08617E-10   1.54696E-14
   1.91641E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   1.38763E-12   1.48557E-15   1.00000E+00   1.02864E-10   1.34971E-14
   1.93359E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   1.64228E-12   8.79232E-16   1.00000E+00   9.72410E-11   1.08749E-14
   1.95078E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   1.75416E-12   9.30003E-16   1.00000E+00   9.10581E-11   8.75770E-15
   1.96797E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   8.61572E-13   2.88573E-16   1.00000E+00   8.07031E-11   7.44449E-15
   1.98516E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   3.25026E-13   1.16133E-16   1.00000E+00   6.95801E-11   5.46469E-15
   2.00234E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   6.67384E-13   2.54467E-16   1.00000E+00   6.54783E-11   5.18442E-15
   2.01953E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   6.26601E-13   1.99200E-16   1.00000E+00   4.85059E-11   3.85142E-15
   2.03672E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   3.23590E-13   9.14401E-17   1.00000E+00   4.61828E-11   1.50649E-15
   2.05391E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   2.35998E-13   8.10519E-17   1.00000E+00   3.44938E-11   1.03976E-15
   2.07109E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   9.80149E-15   2.90053E-17   1.00000E+00   2.54032E-11   3.48765E-16
   2.08828E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   9.55806E-15   1.50061E-17   1.00000E+00   1.77491E-11   2.70994E-16
   2.10547E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   9.12686E-15   1.60770E-17   1.00000E+00   2.33538E-11   2.37638E-16
   2.12266E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   8.96007E-15   7.30777E-18   1.00000E+00   1.43508E-11   1.87529E-16
   2.13984E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   2.12698E-12   1.41997E-15   1.00000E+00   5.04415E-11   2.99936E-14
   2.15703E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   2.11574E-12   9.47693E-16   1.00000E+00   5.02772E-11   2.77889E-14
   2.17422E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   1.93919E-12   1.84036E-15   1.00000E+00   5.00727E-11   2.42306E-14
   2.19141E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   1.85666E-12   8.95973E-16   1.00000E+00   4.98664E-11   1.21183E-14
   2.20859E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   1.75692E-12   8.32299E-16   1.00000E+00   4.95009E-11   1.00801E-14
   2.22578E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   1.55351E-12   7.02951E-16   1.00000E+00   4.91999E-11   9.03245E-15
   2.24297E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   1.45490E-12   1.31773E-15   1.00000E+00   4.89046E-11   9.43283E-15
   2.26016E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   1.39131E-12   2.48433E-16   1.00000E+00   4.84355E-11   6.88094E-15
   2.27734E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   1.28517E-12   3.18981E-16   1.00000E+00   4.77018E-11   1.01409E-14
   2.29453E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   1.25327E-12   2.71624E-16   1.00000E+00   4.70115E-11   8.97035E-15
   2.31172E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   1.20280E-12   2.62730E-16   1.00000E+00   4.63290E-11   8.57911E-15
   2.32891E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   9.99893E-13   1.86951E-16   1.00000E+00   4.56549E-11   8.70822E-15
   2.34609E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   6.13385E-13   1.41162E-16   1.00000E+00   4.51105E-11   8.48661E-15
   2.36328E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   5.69607E-13   1.31716E-16   1.00000E+00   4.39903E-11   7.63500E-15
   2.38047E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   7.35547E-13   1.48118E-16   1.00000E+00   4.33932E-11   6.65939E-15
   2.39766E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   8.14340E-13   1.59696E-16   1.00000E+00   4.18420E-11   6.35056E-15
   2.41484E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   2.93238E-13   1.49030E-16   1.00000E+00   3.94167E-11   1.50071E-14
   2.43203E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   3.31535E-13   1.22682E-16   1.00000E+00   3.74015E-11   1.41558E-14
   2.44922E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   3.01837E-13   1.15329E-16   1.00000E+00   3.59201E-11   1.39891E-14
   2.46641E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   2.62928E-13   1.39875E-16   1.00000E+00   3.59567E-11   1.32516E-14
   2.48359E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   2.55676E-13   1.95150E-16   1.00000E+00   3.52502E-11   1.25578E-14
   2.50078E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   1.38698E-13   2.03420E-16   1.00000E+00   3.12972E-11   1.19961E-14
   2.51797E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   1.31486E-13   1.94899E-16   1.00000E+00   3.00396E-11   1.13928E-14
   2.53516E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   1.36057E-13   1.73236E-16   1.00000E+00   2.91016E-11   1.11335E-14
   2.55234E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   1.20876E-13   1.82963E-16   1.00000E+00   2.64665E-11   1.06868E-14
   2.56953E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   1.26502E-13   1.47188E-16   1.00000E+00   2.37245E-11   1.05562E-14
   2.58672E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   6.36991E-14   5.76034E-17   1.00000E+00   2.42910E-11   4.07294E-15
   2.60391E+09   1.67330E-22   1.00000E+01   1.00000E+00   0.00000E+00   1.00000E+00   2.78015E-14   2.58063E-17   1.00000E+00   2.09096E-11   3.98043E-15
